,def_pay
200,0
18172,0
13493,0
2677,0
16976,0
22625,0
13636,1
21734,0
4899,0
8319,1
26472,1
23283,0
3264,1
10248,0
13722,0
28864,0
7864,0
1956,1
22747,0
11289,0
25940,0
1971,1
17807,0
2685,0
12782,0
12326,0
23638,0
25694,0
9285,0
19003,0
9497,0
9056,0
23210,0
28324,0
22180,0
12098,0
2811,1
20535,0
7351,0
4944,0
18970,0
11319,1
2461,1
741,0
29673,0
2782,0
11296,1
21755,0
20702,0
1064,1
27586,0
11718,1
15109,0
21205,0
11491,0
11836,0
13205,0
26419,0
15808,0
20126,0
29282,0
25242,0
26227,0
12421,0
1397,0
26348,0
8262,1
28327,0
1409,0
7721,1
8029,0
9676,0
20383,0
26490,0
28650,0
10799,0
4390,1
22654,0
17846,1
11318,0
19141,0
29997,1
23983,0
14113,1
28392,0
1044,1
1388,0
14064,1
3660,0
5647,1
27298,1
12254,0
18826,0
6130,0
15421,1
24081,0
15545,1
25047,1
24814,0
26777,1
9573,0
28298,0
1297,0
5379,0
21813,0
12223,1
22543,1
22783,0
23055,0
13142,0
2308,0
27188,0
18741,0
69,0
25672,0
2853,0
9708,0
16860,0
16269,0
26933,0
2192,0
1491,0
25839,1
23797,0
26731,0
5008,0
19040,0
2118,0
19676,1
24017,0
7605,0
21011,0
6624,0
26428,0
2569,0
7829,1
5555,0
27299,0
3901,1
16018,0
17248,1
1077,0
29980,0
7152,0
1576,0
1585,0
9646,0
20593,0
16799,1
28841,0
5317,1
19489,1
13005,0
29166,0
14380,0
3340,0
10089,0
16755,1
18807,0
24303,1
10204,0
22070,0
16418,0
15965,0
14666,0
22834,0
4381,0
17146,1
5182,0
1774,0
26615,1
1744,0
17022,0
19449,0
12086,0
27321,1
13642,0
14161,1
17214,0
20987,0
11902,0
27539,1
27783,0
797,0
1591,0
25547,0
14591,0
232,0
5713,0
3600,0
17054,0
3452,0
2603,0
7761,0
20829,0
9371,0
7837,0
9303,0
13819,1
29708,0
21799,0
20993,1
23894,0
29528,0
29358,0
16479,1
14277,0
5316,1
13652,0
74,0
277,0
3491,0
19277,0
25549,0
19055,1
28740,0
3881,0
16140,0
28249,0
26739,1
11021,0
12711,0
10841,1
15406,0
857,1
7421,0
18432,0
10619,0
29525,0
20770,1
4956,1
7785,1
29822,0
10916,0
1180,0
28934,0
17600,0
11243,0
24274,0
14951,0
23571,0
27149,1
6358,0
29849,0
6822,0
17522,0
4434,0
18961,0
25628,0
27693,0
8331,0
6870,0
28297,1
16816,0
20095,0
24278,1
16583,0
20028,1
26455,0
8446,1
14850,0
660,0
28009,0
26256,0
14884,1
16057,0
10985,0
23785,0
19847,0
27753,0
25700,0
4613,0
13277,0
13524,0
24145,0
20499,0
13963,0
8403,0
26009,0
19035,1
9342,0
16043,1
19848,0
3016,0
19546,0
19762,0
24187,0
1115,0
11860,0
24348,0
10322,0
27721,1
6945,1
13164,0
3357,1
15923,0
3302,1
7926,0
15087,0
23127,0
18716,0
2669,1
25092,0
19187,0
1250,0
24694,0
28921,0
29664,0
2833,0
27401,0
7033,0
23629,0
23541,0
1328,0
20245,0
25277,0
13561,1
28959,0
344,0
18887,0
8272,0
13385,0
27013,1
6791,0
21379,0
27787,0
15185,0
28382,0
6401,0
4533,0
4743,0
29004,0
22284,0
17704,0
288,1
2531,1
27182,0
7892,0
21556,0
22323,0
5263,0
27714,0
23309,1
23078,0
18180,0
8500,0
12017,1
12513,0
4620,0
24491,0
13460,0
15990,0
8166,0
7129,0
23995,0
19367,0
5531,0
17827,0
13404,1
1525,0
27984,0
25592,0
17346,0
2976,1
29369,0
16295,0
15486,0
19504,0
16021,0
20168,0
11442,1
24254,1
29536,0
16736,0
8485,0
20833,1
1113,0
2284,1
1517,1
8011,0
2969,0
18563,0
18878,0
2654,0
914,0
14096,1
17887,0
23136,0
5455,1
22246,0
16624,0
25086,0
9777,0
9818,0
19608,0
25789,0
9315,0
15792,1
26988,0
9545,0
28012,0
3707,0
13033,0
16565,0
9886,0
21344,0
5618,0
8584,1
6178,0
26752,0
14601,0
189,0
18703,0
20404,0
23007,0
27510,0
18334,0
18698,0
24825,0
3793,0
2553,0
23470,0
7552,0
25812,0
11868,0
14538,0
10023,0
17574,0
20944,0
20889,1
1048,0
14697,1
19999,0
23165,1
10873,1
12352,1
5606,0
6855,0
13576,0
25268,0
21463,1
21388,0
19923,0
20686,1
23539,0
19615,0
29955,0
24594,1
8299,0
27618,1
15796,0
12023,0
5498,0
5144,1
4393,0
14841,0
19331,0
11081,0
21887,0
24504,1
28052,1
1463,0
5707,0
3104,0
20570,0
4402,0
1922,1
15682,0
26671,0
9615,0
19114,0
17343,0
2745,0
27643,1
18013,0
1477,0
14162,0
28626,0
10212,0
21666,0
22448,0
7995,0
29836,0
3251,0
22304,0
10875,1
5597,1
9865,1
5611,0
26055,0
18375,1
5068,1
17243,0
19499,0
1892,0
1357,1
3418,0
27379,0
2376,0
21738,0
6848,0
20474,1
12479,0
24630,0
11391,0
6005,0
22707,0
7001,0
6146,0
5809,0
17541,1
19505,0
1184,0
17722,0
28536,0
10180,1
2232,0
20241,0
7977,1
12944,0
16092,1
18287,0
19450,0
13742,0
23491,0
28077,0
16468,0
23865,1
2680,0
10815,1
22556,0
11676,0
9162,0
4069,0
17565,0
27114,0
546,1
3203,0
14175,0
25890,0
24423,0
19787,0
16135,1
11290,0
27052,0
21117,1
4657,0
10622,1
28933,0
9709,0
13707,0
26135,0
2723,0
8019,1
20645,1
22069,0
3776,1
11011,0
17148,0
4401,0
10718,0
23606,0
20110,1
21062,0
26120,0
24454,0
22840,0
11055,1
16439,1
29520,1
7779,0
15002,0
3986,0
1554,0
9357,0
29127,0
18686,0
18948,0
23964,0
3428,0
10067,0
9462,1
18722,0
9247,1
11171,1
8692,0
23518,0
17213,1
18711,0
9152,0
9439,1
22063,0
303,1
17997,0
11071,0
21833,1
19957,0
18592,0
15633,0
28448,0
20935,0
24018,0
4274,0
13115,0
18008,1
10423,0
8264,0
9175,0
20036,0
6598,0
53,0
21030,0
1816,0
1120,1
8504,0
18645,0
11890,0
25745,0
26471,0
751,0
24283,0
24493,0
375,0
14126,0
7891,0
16837,0
20385,0
24181,0
8114,0
26839,0
946,0
7581,0
11238,0
1558,1
3775,0
14788,0
13900,0
12226,0
9883,0
6688,0
5301,0
23517,0
8599,1
24606,0
24324,1
14746,1
17919,0
20287,1
18018,0
21125,0
15283,0
29656,0
8928,0
13860,0
3422,0
6974,0
24306,0
28610,0
8759,0
19978,0
24228,1
27857,1
3955,0
24808,0
5981,0
18606,1
464,0
7693,1
3773,0
29476,0
20153,1
13477,1
115,1
11177,0
27272,0
22459,0
15086,1
10415,0
28258,0
11074,1
8723,0
3870,1
27357,0
23769,0
18577,0
11548,0
15507,0
29976,1
4851,1
9103,0
23617,1
5381,1
13198,0
24734,0
2281,0
23187,0
2991,1
20798,0
2124,1
9231,0
9992,1
472,0
3656,0
2344,0
25370,0
376,0
20525,1
12833,0
3599,0
25027,0
12870,1
15865,0
17566,0
27431,1
8551,0
15786,0
9876,0
22545,0
22736,0
9394,0
16330,1
23029,0
2210,0
2673,0
9311,0
5216,0
6986,0
20186,0
1218,0
18068,0
17318,0
18655,0
11972,0
12670,0
9408,0
4189,0
15468,1
29902,0
20184,0
28563,0
25307,1
20203,0
25882,0
26577,0
8340,1
13084,0
23137,1
10831,0
2393,0
6596,0
28622,0
9016,0
22505,1
20758,0
7496,0
17050,1
11080,1
2771,0
1100,1
4746,0
12846,0
5540,0
20401,0
1950,0
1078,0
10867,0
26951,0
24739,0
28356,0
18356,0
5932,0
3320,0
18864,0
3524,0
19458,0
3612,0
22683,0
2235,0
5641,0
14314,1
837,0
11670,0
16172,0
3737,0
25028,0
29423,0
12902,0
10424,1
9142,1
2105,1
25815,1
1005,0
12227,0
10064,1
1023,0
148,0
13989,0
17520,0
22784,0
6714,0
19253,0
4196,1
16870,0
13218,1
12275,0
29787,0
10866,0
19014,0
503,1
19060,1
1782,0
29165,0
11897,0
3883,0
160,0
22315,1
8371,0
25797,1
2153,0
18845,1
14868,0
2529,0
9453,0
20971,0
15060,1
27831,0
13177,1
29027,1
20027,0
16442,0
25034,0
22684,0
26242,0
24515,0
23149,0
19270,1
19654,1
29354,1
8672,0
5180,1
175,1
20075,0
27957,0
18635,0
25269,0
16196,0
17779,0
7413,0
23755,0
933,1
27948,0
1601,0
6084,1
1504,0
3844,0
15160,1
9441,0
17142,1
23577,0
2383,0
26584,1
4795,0
985,1
26299,0
21019,0
23662,1
29344,0
4848,0
4510,0
5805,0
8777,0
14957,0
19067,0
1158,0
15316,1
16592,1
15282,0
13782,1
28818,1
28000,1
12735,0
11383,0
22174,0
7585,0
4515,0
15460,0
4030,0
9507,0
24665,0
4178,0
15629,0
19660,1
17512,1
11637,0
5194,0
9846,0
8651,0
8610,0
20953,0
20109,0
16261,0
16308,0
24625,0
278,0
29104,0
12108,0
9475,1
3714,0
7409,0
19709,0
25990,0
5787,0
14155,0
